#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
old_ones_group;Old Ones;;;;;;;;;;;;;x
amazon;Amazon;;;;;;;;;;;;;x
slaanesh;Slaaneshi;;;;;;;;;;;;;x
khorne;Khornate;;;;;;;;;;;;;x
nurgle;Nurglite;;;;;;;;;;;;;x
chaos_gods_group;Dark Pantheon;;;;;;;;;;;;;x
hashut;Hashut;;;;;;;;;;;;;x
hashut_god_group;Hashut;;;;;;;;;;;;;x
sigmarite;Sigmarite;;;;;;;;;;;;;x
old_gods_group;Old Gods;;;;;;;;;;;;;x
northern_gods;Northern Gods;;;;;;;;;;;;;x
ursun;Kislevite Gods;;;;;;;;;;;;;x
ulrican;Ulrican;;;;;;;;;;;;;x
taalite;Taalite;;;;;;;;;;;;;x
classical_gods;Myrmidian;;;;;;;;;;;;;x
old_faith;Old Faith;;;;;;;;;;;;;x
old_world_group;Old World Pantheon;;;;;;;;;;;;;x
lady_of_the_lake;Grail;;;;;;;;;;;;;x
manannite;Manannite;;;;;;;;;;;;;x
stromfels;Stromfels;;;;;;;;;;;;;x
norscan_gods;Norscan Gods;;;;;;;;;;;;;x
ancestor_gods;Ancestral;;;;;;;;;;;;;x
dwarf_gods_group;Dwarf Gods;;;;;;;;;;;;;x
greenskin_gods;Gork & Mork;;;;;;;;;;;;;x
spider_god;Spider God;;;;;;;;;;;;;x
greenskin_gods_group;Greenskin;;;;;;;;;;;;;x
cytharai;Cytharai;;;;;;;;;;;;;x
atharti;Atharti;;;;;;;;;;;;;x
anath_raema;Anath Raema;;;;;;;;;;;;;x
horned_rat;Horned Rat;;;;;;;;;;;;;x
horned_rat_god_group;Horned Rat;;;;;;;;;;;;;x
halfling_gods;Halfling;;;;;;;;;;;;;x
halfling_gods_group;Halfling Pantheon;;;;;;;;;;;;;x
albion_gods;Albionite;;;;;;;;;;;;;x
albion_gods_group;Albionite Pantheon;;;;;;;;;;;;;x
nehekharan_gods;Nehekharan;;;;;;;;;;;;;x
grail;Grail;;;;;;;;;;;;;x
nehekharan_gods_group;Nehekharan Pantheon;;;;;;;;;;;;;x
ormazd;Ormazdic;;;;;;;;;;;;;x
kitabid;Kitabid;;;;;;;;;;;;;x
akghan;Akghan;;;;;;;;;;;;;x
atruhayid;Atruhayid;;;;;;;;;;;;;x
ormazd_gods_group;Southern Pantheon;;;;;;;;;;;;;x
beastman_gods;Bray;;;;;;;;;;;;;x
beastman_gods_group;Beastman;;;;;;;;;;;;;x
vampiric;Vampiric;;;;;;;;;;;;;x
necromantic_group;Necromantic;;;;;;;;;;;;;x
cadai;Cadai;;;;;;;;;;;;;x
cadai_gods_group;Cadai Pantheon;;;;;;;;;;;;;x
asrai_cadai;Asrai-Cadai;;;;;;;;;;;;;x
false_grail;False Grail;;;;;;;;;;;;;x
autarri;Autarri;;;;;;;;;;;;;
greenskin_gods_2;Mork & Gork;;;;;;;;;;;;;
###Some titles;;;;;;;;;;;;;;
GRAND_INQUISITOR;Grand Inquisitor;;;;;;;;;;;;;x
GRAND_THEOGONIST;Grand Theogonist;;;;;;;;;;;;;x
GRAND_THEOGONIST_FOA;Blessed of the Hammer;;;;;;;;;;;;;x
ARCH_LECTOR;Arch Lector;;;;;;;;;;;;;x
AR_ULRIC;Ar-Ulric;;;;;;;;;;;;;x
ULTIMA_AQUILA;Ultima Aquila;;;;;;;;;;;;;x
FAY_ENCHANTER;Fay Enchanter;;;;;;;;;;;;;x
FAY_ENCHANTRESS;Fay Enchantress;;;;;;;;;;;;;x
HIGH_KING;High King;;;;;;;;;;;;;x
HIGH_QUEEN;High Queen;;;;;;;;;;;;;x
HIGH_PRIEST;High Priest;;;;;;;;;;;;;x
HIGH_PRIESTESS;High Priestess;;;;;;;;;;;;;x
EAGLE;Eagle;;;;;;;;;;;;;x
PIRATE_PRINCE;Pirate Prince;;;;;;;;;;;;;x
PIRATE_PRINCESS;Pirate Princess;;;;;;;;;;;;;x
PRINCE;Prince;;;;;;;;;;;;;x
PRINCESS;Princess;;;;;;;;;;;;;x
PRINCIPALITY_OF;Principality of;;;;;;;;;;;;;x
JERG;Jerg;;;;;;;;;;;;;x
CHAOS_CHAMPION;Champion;;;;;;;;;;;;;x
HIGH_TRIBUNE;High Tribune;;;;;;;;;;;;;x
KNIGHT_HERMIT;Knight Hermit;;;;;;;;;;;;;x
GRAND_DUKE;Grand Duke;;;;;;;;;;;;;x
GRAND_DUCHESS;Grand Duchess;;;;;;;;;;;;;x
GRAND_DUCHY_OF;Grand Duchy of;;;;;;;;;;;;;x
GRAND_COUNT;Grand Count;;;;;;;;;;;;;x
GRAND_COUNTESS;Grand Countess;;;;;;;;;;;;;x
GRAND_COUNTY_OF;Grand County of;;;;;;;;;;;;;x
GRAND_BARON;Grand Baron;;;;;;;;;;;;;x
GRAND_BARONESS;Grand Baroness;;;;;;;;;;;;;x
GRAND_BARONY_OF;Grand Barony of;;;;;;;;;;;;;x
GRAND_PRINCE;Grand Prince;;;;;;;;;;;;;x
GRAND_PRINCESS;Grand Princess;;;;;;;;;;;;;x
GRAND_PRINCIPALITY_OF;Grand Principality of;;;;;;;;;;;;;x
MARCHESE;Marchese;;;;;;;;;;;;;x
MARCHESA;Marchesa;;;;;;;;;;;;;x
MARCHES_OF;Marches of;;;;;;;;;;;;;x
HERALD;Herald;;;;;;;;;;;;;x
KING;King;;;;;;;;;;;;;x
QUEEN;Queen;;;;;;;;;;;;;x
ELDER;Elder;;;;;;;;;;;;;x
HIERARCH;Hierarch;;;;;;;;;;;;;x
EMPEROR;Emperor;;;;;;;;;;;;;x
EMPRESS;Empress;;;;;;;;;;;;;x
EDITOR;Editor;;;;;;;;;;;;;x
MASTER;Master;;;;;;;;;;;;;x
MISTRESS;Mistress;;;;;;;;;;;;;x
GOVERNOR_MILITANT;Governer-Militant;;;;;;;;;;;;;x
SUPREME_PATRIARCH;Supreme Patriarch;;;;;;;;;;;;;x
SUPREME_MATRIARCH;Supreme Matriarch;;;;;;;;;;;;;x
HIGH_PATRIARCH;High Patriarch;;;;;;;;;;;;;x
HIGH_MATRIARCH;High Matriarch;;;;;;;;;;;;;x
MASTER_ENGINEER;Master Engineer;;;;;;;;;;;;;x
EVERQUEEN;Everqueen;;;;;;;;;;;;;x
KHAN_KING;Khan-King;;;;;;;;;;;;;x
KHAN_QUEEN;Khan-Queen;;;;;;;;;;;;;x
EVERCHOSEN;Everchosen;;;;;;;;;;;;;x
HOLY_PATRIARCH;Holy Patriarch;;;;;;;;;;;;;x
HOLY_MATRIARCH;Holy Matriarch;;;;;;;;;;;;;x
SHIELDSISTER;Shieldsister;;;;;;;;;;;;;x
CHAMPION;Champion;;;;;;;;;;;;;x
# PIETY NAMES;;;;;;;;;;;;;;
CORRUPTION;Corruption;;;;;;;;;;;;;x
# GOD NAMES;;;;;;;;;;;;;;
GOD_SIGMAR;Sigmar;;;;;;;;;;;;;x
GOD_LORD_SIGMAR;Lord Sigmar;;;;;;;;;;;;;x
GOD_TAAL;Taal;;;;;;;;;;;;;x
GOD_GODS;Gods;;;;;;;;;;;;;x
GOD_MYRMIDIA;Myrmidia;;;;;;;;;;;;;x
GOD_VERENA;Verena;;;;;;;;;;;;;x
GOD_LADY;The Lady of the Lake;;;;;;;;;;;;;x
GOD_ULRIC;Ulric;;;;;;;;;;;;;x
GOD_URSUN;Ursun;;;;;;;;;;;;;x
GOD_BEARLORD;Bearlord;;;;;;;;;;;;;x
GOD_TOR;Tor;;;;;;;;;;;;;x
GOD_THUNDERER;Thunderer;;;;;;;;;;;;;x
GOD_DAZH;Dazh;;;;;;;;;;;;;x
GOD_FIREBRINGER;Firebringer;;;;;;;;;;;;;x
GOD_MOTHER;Mother;;;;;;;;;;;;;x
GOD_SPIRITS;Spirits;;;;;;;;;;;;;x
GOD_MANANN;Manann;;;;;;;;;;;;;x
GOD_STROMFELS;Stromfels;;;;;;;;;;;;;x
GOD_CHAOS;Chaos;;;;;;;;;;;;;x
GOD_KHORNE;Khorne;;;;;;;;;;;;;x
GOD_NURGLE;Nurgle;;;;;;;;;;;;;x
GOD_SLAANESH;Slaanesh;;;;;;;;;;;;;x
GOD_TZEENTCH;Tzeentch;;;;;;;;;;;;;x
GOD_MALAL;Malal;;;;;;;;;;;;;x
GOD_NECOHO;Necoho;;;;;;;;;;;;;x
GOD_ZUVASSIN;Zuvassin;;;;;;;;;;;;;x
GOD_MORK;Mork;;;;;;;;;;;;;x
GOD_GORK;Gork;;;;;;;;;;;;;x
GOD_GORK_AND_MORK;Gork and Mork;;;;;;;;;;;;;x
GOD_MORK_AND_GORK;Mork and Gork;;;;;;;;;;;;;x
GOD_THE_GODS;The Gods;;;;;;;;;;;;;x
GOD_THE_JUDGE;The Judge;;;;;;;;;;;;;x
GOD_ESMERELDA;Esmerelda;;;;;;;;;;;;;x
GOD_THE_DARK_GODS;The Dark Gods;;;;;;;;;;;;;x
GOD_THE_RUINOUS_POWERS;The Ruinous Powers;;;;;;;;;;;;;x
GOD_THE_DARK_ONES;The Dark Powers;;;;;;;;;;;;;x
GOD_ANCESTORS;Ancestor Gods;;;;;;;;;;;;;x
GOD_ESMERALDA;Esmeralda;;;;;;;;;;;;;x
GOD_SOTEK;Sotek;;;;;;;;;;;;;x
GOD_THE_BLOOD_GOD;The Blood God;;;;;;;;;;;;;x
GOD_THE_PRINCE_OF_EXCESS;The Elders;;;;;;;;;;;;;x
GOD_THE_DARK_PRINCE;The Dark Prince;;;;;;;;;;;;;x
GOD_THE_FATHER;The Father;;;;;;;;;;;;;x
GOD_DARK_ONES;The Dark Ones;;;;;;;;;;;;;x
GOD_THE_DARKNESS;The Darkness;;;;;;;;;;;;;x
GOD_THE_PROTECTOR;The Protector;;;;;;;;;;;;;x
GOD_THUNGNI;Thungni;;;;;;;;;;;;;x
GOD_GRUNGNI;Grungni;;;;;;;;;;;;;x
GOD_THE_DARK_ONE;The Dark One;;;;;;;;;;;;;x
GOD_HASHUT;Hashut;;;;;;;;;;;;;x
GOD_MORGRIM;Morgrim;;;;;;;;;;;;;x
GOD_THE_CHANGER;The Changer;;;;;;;;;;;;;x
GOD_VALAYA;Valaya;;;;;;;;;;;;;x
GOD_THE_ANCESTOR_GODS;The Ancestor Gods;;;;;;;;;;;;;x
GOD_ASURYAN;Asuryan;;;;;;;;;;;;;x
GOD_KURNOUS;Kurnous;;;;;;;;;;;;;x
GOD_ISHA;Isha;;;;;;;;;;;;;x
GOD_HOETH;Hoeth;;;;;;;;;;;;;x
GOD_VAUL;Vaul;;;;;;;;;;;;;x
GOD_LOEC;Loec;;;;;;;;;;;;;x
GOD_LILEATH;Lileath;;;;;;;;;;;;;x
GOD_LADRIELLE;Ladrielle;;;;;;;;;;;;;x
GOD_MORAI_HEG;Morai-Heg;;;;;;;;;;;;;x
GOD_ERETH_KHIAL;Ereth Khial;;;;;;;;;;;;;x
GOD_ATHARTI;Atharti;;;;;;;;;;;;;x
GOD_HEKARTI;Hekarti;;;;;;;;;;;;;x
GOD_ELLINILL;Ellinill;;;;;;;;;;;;;x
GOD_MATHLANN;Mathlann;;;;;;;;;;;;;x
GOD_DRAKIRA;Drakira;;;;;;;;;;;;;x
GOD_HUKON;Hukon;;;;;;;;;;;;;x
GOD_ADDALOTH;Addaloth;;;;;;;;;;;;;x
GOD_ESTREUTH;Estreuth;;;;;;;;;;;;;x
GOD_NETHU;Nethu;;;;;;;;;;;;;x
GOD_ANATH_RAEMA;Anath Raema;;;;;;;;;;;;;x
GOD_ELDRAZOR;Eldrazor;;;;;;;;;;;;;x
GOD_GRIMNIR;Grimnir;;;;;;;;;;;;;x
GOD_GAZUL;Gazul;;;;;;;;;;;;;x
GOD_SMEDNIR;Smednir;;;;;;;;;;;;;x
GOD_KHAINE;Khaine;;;;;;;;;;;;;x
GOD_THE_WEB_SPINNER;The Web Spinner;;;;;;;;;;;;;x
GOD_THE_WEAVER;The Weaver;;;;;;;;;;;;;x
GOD_THE_GREAT_SPIDER;The Great Spider;;;;;;;;;;;;;x
GOD_THE_BLOOD;The Blood;;;;;;;;;;;;;x
GOD_THE_WATCHER;The Watcher;;;;;;;;;;;;;x
GOD_THE_PROPHETS;The Prophets;;;;;;;;;;;;;x
GOD_ORMAZD;Ormazd;;;;;;;;;;;;;x
GOD_FATE;Fate;;;;;;;;;;;;;x
GOD_SHALLYA;Shallya;;;;;;;;;;;;;x
GOD_AL_ALNON;Al-Alnon;;;;;;;;;;;;;x
GOD_THE_HORNED_RAT;The Horned Rat;;;;;;;;;;;;;x
GOD_RHYA;Rhya;;;;;;;;;;;;;x
GOD_GANGEE;Gangee;;;;;;;;;;;;;x
GOD_FIDOL;Fidol;;;;;;;;;;;;;x
GOD_LANDRANI;Landrani;;;;;;;;;;;;;x
GOD_PRASEEDA;Praseeda;;;;;;;;;;;;;x
GOD_SAMORTHA;Samortha;;;;;;;;;;;;;x
GOD_PTRA;Ptra;;;;;;;;;;;;;x
GOD_NERU;Neru;;;;;;;;;;;;;x
GOD_ASAPH;Asaph;;;;;;;;;;;;;x
GOD_USIRIAN;Usirian;;;;;;;;;;;;;x
GOD_PHAKTH;Phakth;;;;;;;;;;;;;x
GOD_KHSAR;Khsar;;;;;;;;;;;;;x
GOD_TAHOTH;Tahoth;;;;;;;;;;;;;x
GOD_RIGG;Rigg;;;;;;;;;;;;;x
GOD_THE_OLD_ONES;The Old Ones;;;;;;;;;;;;;x
GOD_HORANAM;Horanam;;;;;;;;;;;;;x
GOD_ORIERUS;Orierus;;;;;;;;;;;;;x
GOD_THE_SORCERERS;The Sorcerers;;;;;;;;;;;;;x
GOD_NEFERATA;Neferata;;;;;;;;;;;;;x
GOD_WSORAN;W'soran;;;;;;;;;;;;;x
GOD_ABHORASH;Abhorash;;;;;;;;;;;;;x
GOD_USHORAN;Ushoran;;;;;;;;;;;;;x
GOD_VASHANESH;Vashanesh;;;;;;;;;;;;;x
THE_GRAIL;The Grail;;;;;;;;;;;;;x
THE_FALSE_GRAIL;The False Grail;;;;;;;;;;;;;x
GOD_KJORN;Kjörn;;;;;;;;;;;;;x
GOD_WOLF;The Wolf;;;;;;;;;;;;;x
GOD_NIERG;Nierg;;;;;;;;;;;;;x
GOD_TOAD;The Toad;;;;;;;;;;;;;x
GOD_LOESH;Loesh;;;;;;;;;;;;;x
GOD_SERPENT;The Serpent;;;;;;;;;;;;;x
GOD_TCHAR;Tchar;;;;;;;;;;;;;x
GOD_RAVEN;The Raven;;;;;;;;;;;;;x
GOD_THOUSAND_IDOLS;The Thousand Idols;;;;;;;;;;;;;x
GOD_OLRIC;Olric;;;;;;;;;;;;;x
GOD_MERMEDUS;Mermedus;;;;;;;;;;;;;x
GOD_ORSEN;Órsen;;;;;;;;;;;;;x
GOD_THE_SHADOWLORD;The Shadowlord;;;;;;;;;;;;;x
GOD_THE_TRICKSTER;The Trickster;;;;;;;;;;;;;x
GOD_CHOTEC;Chotec;;;;;;;;;;;;;x
GOD_ITZL;Itzl;;;;;;;;;;;;;x
GOD_TEPOK;Tepok;;;;;;;;;;;;;x
GOD_XHOLANKHA;Xholankha;;;;;;;;;;;;;x
GOD_QUETZL;Quetzl;;;;;;;;;;;;;x
GOD_HUANCHI;Huanchi;;;;;;;;;;;;;x
GOD_TZUNKI;Tzunki;;;;;;;;;;;;;x
GOD_XHOTL;Xhotl;;;;;;;;;;;;;x
GOD_QUETLI;Quelti;;;;;;;;;;;;;x
GOD_TLANXIA;Tlanxia;;;;;;;;;;;;;x
GOD_TXCATLI;Txcatli;;;;;;;;;;;;;x
GOD_POTEC;Potec;;;;;;;;;;;;;x
GOD_XAPITI;Xapiti;;;;;;;;;;;;;x
GOD_XOHKA;Xohka;;;;;;;;;;;;;x
GOD_UXMAC;Uxmac;;;;;;;;;;;;;x
GOD_CONAIXA;Conatxa;;;;;;;;;;;;;x
GOD_INHAMEX;Tnhamex;;;;;;;;;;;;;x
GOD_YUXA;Yuxa;;;;;;;;;;;;;x
GOD_QUATL;Quatl;;;;;;;;;;;;;x
GOD_THE_GREAT_SPIDERS;The Great Spiders;;;;;;;;;;;;;x
GOD_AHGRIMAN;Ahgriman;;;;;;;;;;;;;x
###CRUSADE NAMES;;;;;;;;;;;;;;
WAAAGH;Waaagh!;;;;;;;;;;;;;x
