creature_treekin_desc;At the heart of every Tree Kin resides the soul of a dead elf, though this is not the fate of all. Only the strongest and most driven souls retain enough individuality to become such a creature.;;;;;;;;;;;;;
asrai_spellsinger;Spellsinger;;;;;;;;;;;;;
asrai_spellsinger_desc;Rather than protecting themselves with rituals from the dangers of raw magic, the Asrai join their minds with the sleeping consciousness of Athel Loren, so that the forest's spirits themselves might help them in their efforts. Through this bond, some of them are able to reshape the forest itself to their whims.;;;;;;;;;;;;;
resting;Resting;;;;;;;;;;;;;
resting_desc;This character is currently trapped in a magical slumber.;;;;;;;;;;;;;
athel_loren_winter;Winter;;;;;;;;;;;;;
athel_loren_winter_desc;When winter comes in Athel Loren the spirits fall in a deep slumber and the royal couple retires within the Oak of the Ages. The Avatar of Kurnous dies, in order to be reborn once more in the spring and the Elves as well fall in a torpor.;;;;;;;;;;;;;
restless_spirits;Restless Spirits;;;;;;;;;;;;;
restless_spirits_desc;This ruler has not shown proper reverence for the mysterious denizens of Athel Loren.;;;;;;;;;;;;;
opinion_asur_tyrant;Oppressive Tyrant;;;;;;;;;;;;;
MUST_BE_50_YEARS;50 years passed from last change;;;;;;;;;;;;;
MUST_BE_75_YEARS;75 years passed from last change;;;;;;;;;;;;;
MUST_BE_150_YEARS;150 years passed from last change;;;;;;;;;;;;;
MUST_BE_200_YEARS;200 years passed from last change;;;;;;;;;;;;;
title_spellsinger;Spellsinger;;;;;;;;;;;;;
mage_apprentice;Apprentice;;;;;;;;;;;;;
mage_apprentice_desc;This character is studying magic from a more expert wizard.;;;;;;;;;;;;;
apprenticeship_refused;Failed Apprentice;;;;;;;;;;;;;
apprenticeship_refused_desc;This character attempted to undertake the study of the arcane matters, with little success.;;;;;;;;;;;;;
asrai_ward_apprentice;Take Apprentice;;;;;;;;;;;;;
asrai_ward_apprentice_desc;You could take your ward [Root.GetFirstName] as an apprentice and teach [Root.GetHerHim] to connect to the Weave.;;;;;;;;;;;;;
woodwalking;Treewalking;;;;;;;;;;;;;
woodwalking_desc;Walking through ethereal pathways, this commander leads their troops at an unnatural speed.;;;;;;;;;;;;;
healing_spell;Healing;;;;;;;;;;;;;
healing_spell_desc;Employ your healing powers on [Root.GetFirstName].;;;;;;;;;;;;;
walk_between_worlds;Walk Between World;;;;;;;;;;;;;
walk_between_worlds_desc;The Asrai Spellsingers are known to use their connection to the forest to move in mysterious ways.;;;;;;;;;;;;;
restore_forest;Restore Forest;;;;;;;;;;;;;
restore_forest_desc;Restore the sanctity of Athel Loren by cleansing it from the deviant constructions laid down by the barbaric settlers.;;;;;;;;;;;;;
great_wild_hunt_desc;§Y$CLAIMANT$§! can follow the lead of Kurnous and join in a Wild Hunt, rampaging across the lands of the inferior species to gain trophies and defend the borders of Athel Loren.;;;;;;;;;;;;;
CB_NAME_GREAT_WILD_HUNT;Wild Hunt of [Title.GetBaseName];;;;;;;;;;;;;
WAR_NAME_GREAT_WILD_HUNT;$ORDER$$FIRST_ADJ$ Wild Hunt of $OTHER_TITLE$;;;;;;;;;;;;;
athel_loren_reconquest_desc;§Y$CLAIMANT$§! cannot allow blasphemers to taint the purity of Athel Loren.;;;;;;;;;;;;;
CB_NAME_ATHELLOREN_RECONQUEST;Athel Loren Reconquest of [Title.GetBaseName];;;;;;;;;;;;;
WAR_NAME_ATHELLOREN_RECONQUEST;$ORDER$$FIRST_ADJ$ Reconquest of $OTHER_TITLE$;;;;;;;;;;;;;
bretonnian_forest_claim_desc;§Y$CLAIMANT$§!'s ancestors claim ownership of many of the now abandoned forest provinces. It might be the right time to retake one of them.;;;;;;;;;;;;;
CB_NAME_FOREST_CLAIM;Claim [Title.GetBaseName];;;;;;;;;;;;;
WAR_NAME_FOREST_CLAIM;$ORDER$$FIRST_ADJ$ Claiming of $OTHER_TITLE$;;;;;;;;;;;;;
asrai_kidnap;Kidnap [Root.GetFirstName];;;;;;;;;;;;;
asrai_kidnap_desc;Children caught in the clutches of the Fair Folk are known to have disappeared in the depths of Athel Loren.;;;;;;;;;;;;;
opinion_kidnapped_me;Kidnapped Me;;;;;;;;;;;;;
opinion_kidnapped_child;Kidnapped Child;;;;;;;;;;;;;
opinion_kidnapped_relative;Kidnapped Relative;;;;;;;;;;;;;
fairy_bred;Fairy Bred;;;;;;;;;;;;;
fairy_bred_desc;This character, although belonging to a short-lived species, has been grown by Elves and a deep fearful respect for the Fair Folk has been instilled within their mind.;;;;;;;;;;;;;
province_scourged;Scourged Land;;;;;;;;;;;;;
province_scourged_desc;This land has been devastated entirely, fortresses destroyed and towns burned to the ground.;;;;;;;;;;;;;
opinion_scourged_lands;Scourged My Lands;;;;;;;;;;;;;
beastmen_uprising_desc;§Y$CLAIMANT$§! can wage war to take any land for his war-herd.;;;;;;;;;;;;;
CB_NAME_BEASTMEN_UPRISING;Beastmen Uprising;;;;;;;;;;;;;
WAR_NAME_BEASTMEN_UPRISING;$ORDER$$FIRST_ADJ$ Beastmen Uprising of $OTHER_TITLE$;;;;;;;;;;;;;
DEATH_SACRIFICED;was offered up in sacrifice to the Gods of $KILLER$;;;;;;;;;;;;;
asrai_join_war;Join War;;;;;;;;;;;;;
asrai_join_war_desc;Asrai are fickle and mysterious beings with little regard for the treaties and requirements of other lesser kins. If they deem it necessary, they can just intercede in any conflict they please.;;;;;;;;;;;;;
opinion_prey;Prey;;;;;;;;;;;;;
opinion_savage_invader;Savage Invader;;;;;;;;;;;;;
scattered_beastmen;Scattered Beastmen;;;;;;;;;;;;;
scattered_beastmen_desc;This ruler has recently thwarted the attempts of a Beastmen tribe to conquer their lands.;;;;;;;;;;;;;
WAR_HERD;[Root.County.GetAdjective] War Herd;;;;;;;;;;;;;
morghur;Morghur;;;;;;;;;;;;;
morghur_desc;Morghur, known by the Asrai as Cyanathair the Corruptor, is a powerful and ancient entity deeply revered by the Beastmen, who believed his spirit walked the world before the birth of their race, the ultimate incarnation of disorder and Chaos.;;;;;;;;;;;;;
immortal_trait;Immortal;;;;;;;;;;;;;
immortal_trait_desc;This character has discovered the secret to eternal life.;;;;;;;;;;;;;
beastman_migration_desc;§Y$CLAIMANT$§! Can migrate along with their herds to a new land to spoil in the name of the Ruinous Powers. Be warned you will lose any land you currently own.;;;;;;;;;;;;;
CB_NAME_BEASTMAN_MIGRATION;Migrate to [Title.GetBaseName];;;;;;;;;;;;;
WAR_NAME_BEASTMAN_MIGRATION;$ORDER$$FIRST_ADJ$ Migration to $OTHER_TITLE$;;;;;;;;;;;;;
king_beastman_migration_desc;§Y$CLAIMANT$§! Can migrate along with their herds to a new land to spoil in the name of the Ruinous Powers. Be warned you will lose any land you currently own.;;;;;;;;;;;;;
beastman_county_conquest_desc;Beastmen need no excuse to invade new lands. §Y$CLAIMANT$§! can attack any bordering province and occupy any land around it, as far as the herds can manage.;;;;;;;;;;;;;
CB_NAME_BEASTCOUNTY_CONQUEST;Invade [Title.GetBaseName];;;;;;;;;;;;;
WAR_NAME_BEASTCOUNTY_CONQUEST;$ORDER$$FIRST_ADJ$ Bestial Invasion of $OTHER_TITLE$;;;;;;;;;;;;;
action_despoil_land;Despoil Land;;;;;;;;;;;;;
action_despoil_land_desc;Unleash your Herd upon a province, letting the Gor destroy any sign of civilization, breed and honor the Gods.;;;;;;;;;;;;;
duel_beastman_decision;Challenge Liege;;;;;;;;;;;;;
duel_beastman_decision_desc;Challenge your liege for supremacy over the Herds.;;;;;;;;;;;;;
beastman_herdstone;Herdstone;;;;;;;;;;;;;
beastman_herdstone;The Beastmen have laid waste of this province, destroying any sign of civilization they could find and setting one of their blasphemous herdstones as signature of their wicked accomplishment.;;;;;;;;;;;;;
beastman_slaver;Handle Slaves;;;;;;;;;;;;;
beastman_slaver_desc;The prisoners from the last raid will be disposed of in the manner you prefer.;;;;;;;;;;;;;
EVTDESCbeastmen43;What shall be done with these prisoners?;;;;;;;;;;;;;
EVTOPTAbeastmen43;The Hrrrd'stone! Brnng them to th'GODS!;;;;;;;;;;;;;
EVTOPTBbeastmen43;Food fr hrrd.;;;;;;;;;;;;;
EVTOPTCbeastmen43;Blah! Nothng.;;;;;;;;;;;;;
slaanesh_quirk;Quirk;;;;;;;;;;;;;
slaanesh_quirk_desc;You can always find some way to better your fellow subject...;;;;;;;;;;;;;
vassal_feed_to_wyvern;Feed to Wyvern;;;;;;;;;;;;;
vassal_feed_to_wyvern_desc;Bad Boyz make strong scaley beasties.;;;;;;;;;;;;;
creature_toad;Toad;;;;;;;;;;;;;
creature_toad_desc;This toad once used to be a person.;;;;;;;;;;;;;
monstrous;Monstrous;;;;;;;;;;;;;
monstrous_desc;Through wicked sorcery this person's appearance has been completely transformed, turning them into a horrid freak.;;;;;;;;;;;;;
opinion_polymorphed_family;Polymorphed Relative;;;;;;;;;;;;;
opinion_polymorphed_family_druchii;Polymorphed Relative;;;;;;;;;;;;;
vassal_polymorph;Polymorph;;;;;;;;;;;;;
vassal_polymorph_desc;Use your powers to turn [Root.GetFirstName] into a more amiable creature.;;;;;;;;;;;;;
opinion_polymorphed_me;Polymorphed Me;;;;;;;;;;;;;
opinion_polymorphed_master;Polymorphed Me;;;;;;;;;;;;;
beastman_eat_prisoner;Eat [Root.GetFirstName];;;;;;;;;;;;;
beastman_eat_prisoner_desc;[Root.GetFirstName] is your prisoner. Eating [Root.GetHerHim] could be a good way to set an example for the herd.;;;;;;;;;;;;;
horns_none;No Horns;;;;;;;;;;;;;
horns_small;Small Horns;;;;;;;;;;;;;
horns_average;Average Horns;;;;;;;;;;;;;
horns_big;Big Horns;;;;;;;;;;;;;
horns_none_desc;A Beastman without horns is usually low on the social ladder, ridiculed and despised by his betters.;;;;;;;;;;;;;
horns_small_desc;This Beastman has shamelessly small horns an unfortunate condition within a Herd.;;;;;;;;;;;;;
horns_average_desc;Beastmen value their leaders for the shape and size of their horns. Usually the Gors with the biggest horns tend to cut their way to leadership.;;;;;;;;;;;;;
horns_big_desc;This Beastman has been blessed by the Gods with an impressive pair of horns, which gives him a good and enviable standing within the herd.;;;;;;;;;;;;;
beastman_herdstone_offering;Prepare Offering;;;;;;;;;;;;;
beastman_herdstone_offering_desc;Issue a great offering to the gods beneath the herdstone, increasing your renown and draw more warriors under your banner.;;;;;;;;;;;;;
tk_cover_face;Conceal Decay;;;;;;;;;;;;;
tk_cover_face_desc;Many Nehekharans resent their current status as undead, having being promised an eternal life as gods and now stuck in this tormented state by the wicked sorcery of Nagash.;;;;;;;;;;;;;
tk_show_face;Show Decay;;;;;;;;;;;;;
tk_show_face_desc;Remove your mask, showing openly your horrifying and corrupted image.;;;;;;;;;;;;;
khemri_soldier;Nehekharan Servant;;;;;;;;;;;;;
khemri_soldier_desc;When the foul sorcery of Nagash struck Nehekhara, the ancient remains of the Tomb Kings were protected by the Liche Priest's spells and embalming rituals, who allowed them to retain their memories and will. Such was not the fate of all the commoners who rose back from their graves. Reduced to mere husks, these undead blindly serve their Kings in death as they did during their lives.;;;;;;;;;;;;;
incapacitated;Incapacitated;;;;;;;;;;;;;
incapacitated_desc;The holy corpse of this Tomb King has been severely damaged, but it is not unrecoverable. The ancient ruler's Liche Priests are working day and night to quicken the return of their immortal master.;;;;;;;;;;;;;
khemri_mask;Funerary Mask;;;;;;;;;;;;;
khemri_mask_desc;This undead ruler has decided to hide their ravaged appearance with a decorated mask.;;;;;;;;;;;;;
incapacitated_tomb_king;Incapacitated King;;;;;;;;;;;;;
incapacitated_tomb_king_desc;The Tomb King ruling this land has been temporarily incapacitated. Without their overlord, the skeleton armies of this land have fallen silent in the sand.;;;;;;;;;;;;;
rising_tomb_king;Ariiiise!!;;;;;;;;;;;;;
rising_tomb_king_desc;A Tomb King has just awaken from their slumber after an attempt on their unlife. Rattled by their will, their countless ranks of servants are emerging once more from their graves.;;;;;;;;;;;;;
execute_prisoner;Execute [Root.GetFirstName];;;;;;;;;;;;;
execute_prisoner_desc;As your prisoner, you can kill [Root.GetTitledFirstName], although, [Root.GetHerHis] standing could provoke a reaction from your vassals or the lords of nearby realms.;;;;;;;;;;;;;
opinion_graverobbed_me;Graverobber;;;;;;;;;;;;;
nehekharan_county_conquest_desc;§Y$CLAIMANT$§! remembers far back, when their realm stretched far wider. It is time to restore the ancient glory of Nehekhara, under its rightful ruler.;;;;;;;;;;;;;
CB_NAME_TOMBCOUNTY_CONQUEST;Reclaim [Title.GetBaseName];;;;;;;;;;;;;
WAR_NAME_TOMBCOUNTY_CONQUEST;$ORDER$$FIRST_ADJ$ Reclamation to $OTHER_TITLE$;;;;;;;;;;;;;
nehekharan_subjugation_desc;§Y$CLAIMANT$§! used to rule over all of Nehekhara, long ago. But now, they're only one of the many Kings to claim ownership of the ancient Empire. Both their ancestors and their descendants have come back to life to bring forth the same claims.;;;;;;;;;;;;;
CB_NAME_NEHEKHARAN_SUBJUGATION;Impose your claim on [Title.GetBaseName];;;;;;;;;;;;;
WAR_NAME_NEHEKHARAN_SUBJUGATION;$ORDER$$FIRST_ADJ$ Subjugation of [Title.GetBaseName];;;;;;;;;;;;;
desert_expedition_desc;§Y$CLAIMANT$§! can found and lead an expedition to the old ruins of Nehekhara, to recover some of the ancient artifacts hidden in those desert tombs.;;;;;;;;;;;;;
CB_NAME_DESERT_EXPEDITION;Explore [Title.GetBaseName];;;;;;;;;;;;;
WAR_NAME_DESERT_EXPEDITION;$ORDER$$FIRST_ADJ$ Expedition to $OTHER_TITLE$;;;;;;;;;;;;;
punish_graverobbers_desc;§Y$CLAIMANT$§! has not forgotten this blasphemer's desecration. It might be time to take back what was unrightfully stolen.;;;;;;;;;;;;;
CB_NAME_ANTIGRAVEROBBERS;Recover treasure from [Title.GetBaseName];;;;;;;;;;;;;
WAR_NAME_ANTIGRAVEROBBERS;$ORDER$$FIRST_ADJ$ Punishing Campaign to [Title.GetBaseName];;;;;;;;;;;;;
nehekharan_county_colonisation_desc;§Y$CLAIMANT$§! can attempt to conquer the impervious and deadly deserts of Nehekhara, despite what common sense would tell.;;;;;;;;;;;;;
CB_NAME_TOMBCOUNTY_COLONISATION;Colonisation of [Title.GetBaseName];;;;;;;;;;;;;
WAR_NAME_TOMBCOUNTY_COLONISATION;$ORDER$$FIRST_ADJ$ Colonisation of [Title.GetBaseName];;;;;;;;;;;;;
nehekharan_curse;Cursed Sands;;;;;;;;;;;;;
nehekharan_curse_desc;Ever since the great Necromancer Nagash cast his terrible spell centuries ago, the lands of Nehekhara have been harsh and inhospitable, home only to the dead.;;;;;;;;;;;;;
action_awaken_servants;Awaken Servants;;;;;;;;;;;;;
action_awaken_servants_desc;Send a Heirophant to quicken the awakening of your servants in a selected province.;;;;;;;;;;;;;
nomad;Nehekka;;;;;;;;;;;;;
nomad_unrest;Nehekkan Unrest;;;;;;;;;;;;;
nomad_unrest_desc;Nehekkans in this province are restless, possibly readying to strike back at their feudal lieges.;;;;;;;;;;;;;
nomad_presence;Nehekkan Presence;;;;;;;;;;;;;
nomad_presence_desc;A tribe of desert dwellers has been known to frequently visit the oasis within this land.;;;;;;;;;;;;;
scared_subjects;Scared Subjects;;;;;;;;;;;;;
scared_subjects_desc;The undead's unsettling behaviour has caused people in this province to grow wary of their immortal overlords.;;;;;;;;;;;;;
opinion_terrified;Scared;;;;;;;;;;;;;
friendly_undead;Friendly Corpses;;;;;;;;;;;;;
friendly_undead_desc;The living inhabitants of this province have managed to achieve some sort of coexistence with the undead ruling over them, at least for the moment.;;;;;;;;;;;;;
embrace_nehekharan_gods;Embrace Nehekharan Faith;;;;;;;;;;;;;
embrace_nehekharan_gods_desc;Embrace the old faith of the dead.;;;;;;;;;;;;;
disfigured_death;of an infected wound;;;;;;;;;;;;;
empirerev;Imperial;;;;;;;;;;;;;
sylvanianrev;Sylvanian;;;;;;;;;;;;;
kurganrev;Kurgan;;;;;;;;;;;;;
arabyanrev;Arabyan;;;;;;;;;;;;;
dwarfrev;Dwarfen;;;;;;;;;;;;;
imperialdwarfrev;Imperial Dwarfen;;;;;;;;;;;;;
chaosdwarfrev;Chaos Dwarfen;;;;;;;;;;;;;
asurrev;Asuryan;;;;;;;;;;;;;
asrairev;Asrai;;;;;;;;;;;;;
druchiirev;Naggarothi;;;;;;;;;;;;;
hobbitsrev;Hobbitian;;;;;;;;;;;;;
sartosantileanrev;Sartosantian;;;;;;;;;;;;;
bretonniarev;Bretonnian;;;;;;;;;;;;;
amazonrev;Amazonian;;;;;;;;;;;;;
northempirerev;North Imperial;;;;;;;;;;;;;
tilearev;Tilean;;;;;;;;;;;;;
estileanrev;Estilean;;;;;;;;;;;;;
hungrev;Hung;;;;;;;;;;;;;
southarabyanrev;Southarabyan;;;;;;;;;;;;;
northmanrev;Northman;;;;;;;;;;;;;
beastmanrev;Beastman;;;;;;;;;;;;;
ungorrev;Ungor;;;;;;;;;;;;;
nomadrev;Nehekkan;;;;;;;;;;;;;
westernrev;Western;;;;;;;;;;;;;
occitanrev;Occitan;;;;;;;;;;;;;
southernrev;Southern;;;;;;;;;;;;;
celticrev;Celtic;;;;;;;;;;;;;
norserev;Norse;;;;;;;;;;;;;
saxonrev;Saxon;;;;;;;;;;;;;
easternslavicrev;Easternslavic;;;;;;;;;;;;;
byzantinerev;Greek;;;;;;;;;;;;;
muslimrev;Arabic;;;;;;;;;;;;;
turkishrev;Turkish;;;;;;;;;;;;;
mongolrev;Mongolian;;;;;;;;;;;;;
africanrev;African;;;;;;;;;;;;;
andalusianrev;Andalusian;;;;;;;;;;;;;
indianrev;Indian;;;;;;;;;;;;;
persianrev;Persian;;;;;;;;;;;;;
transgender;Gender-swapped;;;;;;;;;;;;;
transgender_desc;This character's gender has been flipped by a magic of some sort.;;;;;;;;;;;;;
INSULT_DEVIANT;deviant;;;;;;;;;;;;;
lunatic_1;Twitchy;;;;;;;;;;;;;
lunatic_1_desc;This characters is known to have strange behaviour from time to time, but is otherwise accepted just as a somewhat peculiar person.;;;;;;;;;;;;;
lunatic_2;Maniac;;;;;;;;;;;;;
lunatic_2_desc;This character shows clear signs of mental instability, affecting themselves and those around them. There's clearly something wrong with their head.;;;;;;;;;;;;;
lunatic_3;Lunatic;;;;;;;;;;;;;
lunatic_3_desc;This character is deeply disturbed and can barely function in society.;;;;;;;;;;;;;
chaosspawn;Chaos Spawn;;;;;;;;;;;;;
creature_chaosspawn;Chaos Spawn;;;;;;;;;;;;;
creature_chaosspawn_desc;The gods are generous in their gifts to the mortals who worship them, but many of the cultist cannot handle the physical and mental strain put on them, and crumble into frenzied abominations known as Chaos Spawn.;;;;;;;;;;;;;
addict_death;Intoxicated by exotic drugs;;;;;;;;;;;;;
opinion_mutant;Mutant;;;;;;;;;;;;;
EVTDESC_MUTATION_2BB;I'll cleanse myself, no matter what!;;;;;;;;;;;;;
EVTDESC_MUTATION_2AB;I see...;;;;;;;;;;;;;
mutation_counter;Mutation level;;;;;;;;;;;;;
lunatic_counter;Insanity;;;;;;;;;;;;;
opinion_lunatic_w;Lunatic;;;;;;;;;;;;;
Mutation;Mutation;;;;;;;;;;;;;
mut_doublehead;Twin Head;;;;;;;;;;;;;
mut_doublehead_desc;This character has a second monstrous head coming out on the side of their neck.;;;;;;;;;;;;;
mut_beak;Beak;;;;;;;;;;;;;
mut_beak_desc;This character's face has turned into a twisted and feathered beak.;;;;;;;;;;;;;
mut_teeth;Teeth;;;;;;;;;;;;;
mut_teeth_desc;This character's teeth have turned into a cruel set of fangs.;;;;;;;;;;;;;
mut_eyes;Many Eyes;;;;;;;;;;;;;
mut_eyes_desc;This character's skin has been covered with blinking eyes.;;;;;;;;;;;;;
mut_bigeyes;Big Eyes;;;;;;;;;;;;;
mut_bigeyes_desc;This character has developed a huge and unsettling pair of eyes.;;;;;;;;;;;;;
blind_virtue;Blind Virtue;;;;;;;;;;;;;
blind_virtue_desc;This character suffers of a particular brand of illness which prevents them from comprehending right or wrong. Any action, no matter how despicable, appears as necessary or forgettable to them. Any situation, no matter how terrible, is easily rationalised in a somewhat positive light. The character is incapable of showing empathy and are unable to accept the existence of any evil in the world.;;;;;;;;;;;;;
fake_mage;Fake Mage;;;;;;;;;;;;;
