#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
CB_NAME_LUSTRIA_BEAST_RAMPAGE;[Title.GetAdjective] Beast Rampage;;;;;;;;;;;;;x
WAR_NAME_LUSTRIA_BEAST_RAMPAGE;$ORDER$$SECOND_ADJ$ Beast Rampage;;;;;;;;;;;;;x
lizardman273desc;Working in the jungle for months on end is a hazardous occupation - even when its dangerous creatures are avoided, sickness and death lurk at every corner.;;;;;;;;;;;;;x
GodsBePraised;[GetRandomGodNameCap] be praised!;;;;;;;;;;;;;x
lizardman281desc;The lore of the Old Ones and precious insights into their Great Plan has been preserved on the ancient plaques of the Lizardmen, but many have been lost over the millennia. Sometimes, however, one or two might be recovered in the immeasurable depths of the jungle.;;;;;;;;;;;;;x
lizardman282desc;The giant reptiles of the jungle are not only a danger for civilized life, but also powerful beasts of war. The jungle is strong right now, and your subjects have managed to tame a small number of the wild beasts and ready them for war.;;;;;;;;;;;;;x
lizardman283desc;The jungle is dangerous, but also home to many precious things. Rare woods and exotic fruits can be found there, if one knows where to search.;;;;;;;;;;;;;x
lizardman304desc;As the rampaging beasts overcome the walls of [Root.location.GetName], you find yourself cornered against a wall. What remains of you is hardly enough for a burial.;;;;;;;;;;;;;x
lizardman301desc;The jungles of Lustria are ever a danger to civilization. For reasons unknown, the creatures of the jungle have gathered into a mighty stampede, threatening to destroy all that lies in their path.;;;;;;;;;;;;;x
lizardman303desc;Monsters from the jungle have overrun [FromFrom.GetBaseName]. The jungle has expanded even further.;;;;;;;;;;;;;x
cutback_jungle_decision;Cut Back the Jungle;;;;;;;;;;;;;x
cutback_jungle_decision_desc;When the Lustrian jungle in a province gets out of hand, it is possible to try and get it under control by burning and cutting the vegetation. But beware, for it is a dangerous task.\n\nYou will attempt to cut back the jungle in the province where your Steward is located. The chances of success depend on the Stewardship of the character you send.;;;;;;;;;;;;;x
OnlyEveryFewYears;Some years have passed since the last change;;;;;;;;;;;;;x
tr_Hexoatl;City of the Sun;;;;;;;;;;;;;x
tr_Itza;The First City;;;;;;;;;;;;;x
tr_Tlaxtlan;City of the Moon;;;;;;;;;;;;;x
tr_Xlanhuapec;City of Mists;;;;;;;;;;;;;x
d_chameleon_skinks;Chameleon Skinks;;;;;;;;;;;;;x
d_chameleon_skinks_adj;Chameleon Skink;;;;;;;;;;;;;x
lizardman400title;Return of the Chameleon Skinks;;;;;;;;;;;;;x
lizardman400desc;Long ago, in the time when Chaos came to the world, Oxyotl was one of the rarest breeds of Skink: a Chameleon who could control the colour of his scales at will. He and his band defended Mage-Lord Pocaxalan in his last-ditch effort to save the city with a great spell. But alas, the fickle powers of Chaos tricked Pocaxalan, and he tapped too deeply into the howling Winds of Magic — colossal energies spiralled out of control, ripping holes in the fabric of reality. The Slann and his last protectors were sucked into the Realm of Chaos.\n\nNo more Chameleon Skinks spawned after the disappearance of Oxyotl. Now, somehow, he has returned from the Realms of Chaos, and the Chameleons have begun to appear again. Chameleon Skinks do not dwell within the temple-cities, but instead strike out deep into the Lustrian jungles. During invasions or times of war, Chameleon Skinks appear at army gatherings, putting themselves at the disposal of the Skink Chiefs.;;;;;;;;;;;;;x
WakingCost;Have [Root.sleep_level.GetValue] Piety (100 per level of Sleep);;;;;;;;;;;;;x
DEBUG;This event should be hidden.;;;;;;;;;;;;;x	
